,Round_0,Round_1,Round_2_512,Round_2_515,Round_2_513,Round_2_514,Round_2_516,Round_2_517
client_0,0.51350667425824,0.667552350224584,0.4864933257417599,0.4864933257417599,0.4864933257417599,0.4864933257417599,0.48649332574175996,0.4864933257417599
client_1,0.514518884038717,0.6691971911178591,0.4854811159612829,0.4854811159612829,0.4854811159612829,0.4854811159612829,0.48548111596128296,0.4854811159612829
client_2,0.5078129942430569,0.6647055102169924,0.4921870057569431,0.4921870057569431,0.4921870057569431,0.4921870057569431,0.49218700575694313,0.4921870057569431
client_3,0.5146454102612766,0.6650850888846713,0.4853545897387233,0.4853545897387233,0.4853545897387233,0.4853545897387233,0.48535458973872336,0.4853545897387233
client_4,0.5167963560447902,0.6635667742139558,0.4832036439552097,0.4832036439552097,0.4832036439552097,0.4832036439552097,0.4832036439552097,0.4832036439552097
client_5,0.5114189915860062,0.6597077244258872,0.4885810084139938,0.4885810084139938,0.4885810084139938,0.4885810084139938,0.4885810084139938,0.4885810084139938
client_6,0.514835199595116,0.6636300373252356,0.4851648004048839,0.4851648004048839,0.4851648004048839,0.4851648004048839,0.4851648004048839,0.4851648004048839
client_7,0.512810780034162,0.6659707724425887,0.4871892199658379,0.4871892199658379,0.4871892199658379,0.4871892199658379,0.4871892199658379,0.4871892199658379
client_8,0.5207819320554185,0.6625545644334788,0.4792180679445815,0.4792180679445815,0.4792180679445815,0.4792180679445815,0.4792180679445815,0.4792180679445815
client_9,0.5052824697918644,0.6567343581957361,0.4947175302081356,0.4947175302081356,0.4947175302081356,0.4947175302081356,0.49471753020813564,0.4947175302081356
